tkepr	kepr	tfit	fit	res
105.172	-160	90.989	-161.837	1.83718
105.201	-160	91.0183	-161.853	1.85294
105.231	-160	91.0476	-161.869	1.86868
105.26	-159	91.0769	-161.884	2.88441
105.289	-157	91.1062	-161.9	4.90014
105.319	-156	91.1355	-161.916	5.91585
105.348	-153	91.1648	-161.932	8.93156
105.377	-152	91.1941	-161.947	9.94725
105.407	-150	91.2234	-161.963	11.9629
105.436	-149	91.2528	-161.979	12.9786
105.465	-148	91.282	-161.994	13.9943
105.495	-146	91.3114	-162.01	16.01
105.524	-144	91.3407	-162.026	18.0256
105.553	-143	91.37	-162.041	19.0412
105.582	-142	91.3993	-162.057	20.0569
105.612	-140	91.4286	-162.072	22.0725
105.641	-139	91.4579	-162.088	23.0881
105.67	-136	91.4872	-162.104	26.1037
105.7	-134	91.5165	-162.119	28.1193
105.729	-133	91.5458	-162.135	29.1349
105.758	-132	91.5751	-162.15	30.1505
105.788	-132	91.6044	-162.166	30.166
105.817	-133	91.6337	-162.182	29.1816
105.846	-135	91.663	-162.197	27.1971
105.875	-137	91.6923	-162.213	25.2127
105.905	-139	91.7216	-162.228	23.2282
105.934	-141	91.7509	-162.244	21.2437
105.963	-140	91.7802	-162.259	22.2593
105.993	-139	91.8095	-162.275	23.2748
106.022	-141	91.8388	-162.29	21.2903
106.051	-144	91.8681	-162.306	18.3057
106.081	-149	91.8974	-162.321	13.3212
106.11	-151	91.9267	-162.337	11.3367
106.139	-152	91.956	-162.352	10.3521
106.168	-154	91.9853	-162.368	8.3676
106.198	-155	92.0147	-162.383	7.38304
106.227	-156	92.044	-162.398	6.39848
106.256	-156	92.0733	-162.414	6.4139
106.286	-156	92.1026	-162.429	6.42931
106.315	-155	92.1319	-162.445	7.44472
106.344	-155	92.1612	-162.46	7.46011
106.374	-154	92.1905	-162.476	8.4755
106.403	-153	92.2198	-162.491	9.49088
106.432	-154	92.2491	-162.506	8.50624
106.462	-156	92.2784	-162.522	6.52161
106.491	-158	92.3077	-162.537	4.53696
106.52	-160	92.337	-162.552	2.5523
106.549	-160	92.3663	-162.568	2.56763
106.579	-160	92.3956	-162.583	2.58296
106.608	-159	92.4249	-162.598	3.59828
106.637	-158	92.4542	-162.614	4.61358
106.667	-157	92.4835	-162.629	5.62888
106.696	-157	92.5128	-162.644	5.64417
106.725	-158	92.5421	-162.659	4.65945
106.755	-158	92.5714	-162.675	4.67472
106.784	-158	92.6007	-162.69	4.68998
106.813	-157	92.63	-162.705	5.70524
106.842	-157	92.6593	-162.72	5.72048
106.872	-159	92.6886	-162.736	3.73571
106.901	-162	92.718	-162.751	0.750943
106.93	-164	92.7473	-162.766	-1.23384
106.96	-165	92.7766	-162.781	-2.21863
106.989	-163	92.8059	-162.797	-0.20343
107.018	-161	92.8352	-162.812	1.81176
107.048	-157	92.8645	-162.827	5.82695
107.077	-154	92.8938	-162.842	8.84212
107.106	-151	92.9231	-162.857	11.8573
107.136	-149	92.9524	-162.872	13.8724
107.165	-147	92.9817	-162.888	15.8876
107.194	-147	93.011	-162.903	15.9027
107.223	-146	93.0403	-162.918	16.9179
107.253	-146	93.0696	-162.933	16.933
107.282	-145	93.0989	-162.948	17.9481
107.311	-144	93.1282	-162.963	18.9632
107.341	-144	93.1575	-162.978	18.9783
107.37	-143	93.1868	-162.993	19.9934
107.399	-142	93.2161	-163.008	21.0085
107.429	-141	93.2454	-163.024	22.0235
107.458	-141	93.2747	-163.039	22.0386
107.487	-140	93.304	-163.054	23.0536
107.516	-142	93.3333	-163.069	21.0687
107.546	-142	93.3626	-163.084	21.0837
107.575	-143	93.3919	-163.099	20.0987
107.604	-143	93.4213	-163.114	20.1138
107.634	-142	93.4506	-163.129	21.1288
107.663	-141	93.4798	-163.144	22.1438
107.692	-142	93.5092	-163.159	21.1588
107.722	-142	93.5385	-163.174	21.1737
107.751	-142	93.5678	-163.189	21.1887
107.78	-142	93.5971	-163.204	21.2037
107.81	-143	93.6264	-163.219	20.2186
107.839	-145	93.6557	-163.234	18.2336
107.868	-147	93.685	-163.249	16.2485
107.897	-148	93.7143	-163.263	15.2635
107.927	-150	93.7436	-163.278	13.2784
107.956	-151	93.7729	-163.293	12.2933
107.985	-150	93.8022	-163.308	13.3082
108.015	-151	93.8315	-163.323	12.3231
108.044	-150	93.8608	-163.338	13.338
108.073	-149	93.8901	-163.353	14.3529
108.103	-149	93.9194	-163.368	14.3677
108.132	-151	93.9487	-163.383	12.3826
108.161	-154	93.978	-163.397	9.39745
108.19	-155	94.0073	-163.412	8.4123
108.22	-156	94.0366	-163.427	7.42713
108.249	-157	94.0659	-163.442	6.44196
108.278	-159	94.0952	-163.457	4.45678
108.308	-161	94.1245	-163.472	2.47159
108.337	-163	94.1539	-163.486	0.4864
108.366	-163	94.1831	-163.501	0.501193
108.396	-164	94.2125	-163.516	-0.484023
108.425	-165	94.2418	-163.531	-1.46924
108.454	-164	94.2711	-163.546	-0.454474
108.484	-164	94.3004	-163.56	-0.43971
108.513	-163	94.3297	-163.575	0.57504
108.542	-164	94.359	-163.59	-0.410218
108.571	-164	94.3883	-163.605	-0.395479
108.601	-164	94.4176	-163.619	-0.380753
108.63	-163	94.4469	-163.634	0.633969
108.659	-162	94.4762	-163.649	1.64868
108.689	-161	94.5055	-163.663	2.66338
108.718	-160	94.5348	-163.678	3.67807
108.747	-158	94.5641	-163.693	5.69276
108.777	-156	94.5934	-163.707	7.70744
108.806	-154	94.6227	-163.722	9.7221
108.835	-152	94.652	-163.737	11.7368
108.864	-150	94.6813	-163.751	13.7514
108.894	-149	94.7106	-163.766	14.7661
108.923	-148	94.7399	-163.781	15.7807
108.952	-148	94.7692	-163.795	15.7953
108.982	-148	94.7985	-163.81	15.8099
109.011	-148	94.8278	-163.825	15.8246
109.04	-147	94.8571	-163.839	16.8392
109.07	-147	94.8864	-163.854	16.8538
109.099	-145	94.9158	-163.868	18.8683
109.128	-144	94.9451	-163.883	19.8829
109.158	-143	94.9744	-163.897	20.8975
109.187	-142	95.0037	-163.912	21.912
109.216	-144	95.033	-163.927	19.9266
109.245	-145	95.0623	-163.941	18.9411
109.275	-147	95.0916	-163.956	16.9557
109.304	-148	95.1209	-163.97	15.9702
109.333	-148	95.1502	-163.985	15.9847
109.363	-149	95.1795	-163.999	14.9992
109.392	-150	95.2088	-164.014	14.0137
109.421	-151	95.2381	-164.028	13.0282
109.451	-151	95.2674	-164.043	13.0427
109.48	-152	95.2967	-164.057	12.0572
109.509	-153	95.326	-164.072	11.0717
109.538	-154	95.3553	-164.086	10.0861
109.568	-155	95.3846	-164.101	9.10059
109.597	-156	95.4139	-164.115	8.11503
109.626	-156	95.4432	-164.129	8.12947
109.656	-157	95.4725	-164.144	7.1439
109.685	-159	95.5018	-164.158	5.15832
109.714	-160	95.5311	-164.173	4.17273
109.744	-160	95.5604	-164.187	4.18714
109.773	-158	95.5897	-164.202	6.20153
109.802	-155	95.6191	-164.216	9.21592
109.832	-152	95.6484	-164.23	12.2303
109.861	-148	95.6777	-164.245	16.2447
109.89	-146	95.707	-164.259	18.259
109.919	-145	95.7363	-164.273	19.2734
109.949	-146	95.7656	-164.288	18.2877
109.978	-148	95.7949	-164.302	16.3021
110.007	-151	95.8242	-164.316	13.3164
110.037	-153	95.8535	-164.331	11.3307
110.066	-156	95.8828	-164.345	8.34506
110.095	-159	95.9121	-164.359	5.35937
110.125	-162	95.9414	-164.374	2.37367
110.154	-165	95.9707	-164.388	-0.612039
110.183	-167	96	-164.402	-2.59776
110.212	-170	96.0293	-164.417	-5.58348
110.242	-172	96.0586	-164.431	-7.56921
110.271	-173	96.0879	-164.445	-8.55495
110.3	-174	96.1172	-164.459	-9.5407
110.33	-174	96.1465	-164.474	-9.52646
110.359	-173	96.1758	-164.488	-8.51222
110.388	-173	96.2051	-164.502	-8.49799
110.418	-172	96.2344	-164.516	-7.48377
110.447	-171	96.2637	-164.53	-6.46956
110.476	-171	96.293	-164.545	-6.45536
110.505	-172	96.3223	-164.559	-7.44116
110.535	-172	96.3517	-164.573	-7.42697
110.564	-172	96.3809	-164.587	-7.41279
110.593	-171	96.4103	-164.601	-6.39862
110.623	-168	96.4396	-164.616	-3.38445
110.652	-165	96.4689	-164.63	-0.3703
110.681	-164	96.4982	-164.644	0.643852
110.711	-162	96.5275	-164.658	2.65799
110.74	-160	96.5568	-164.672	4.67213
110.769	-159	96.5861	-164.686	5.68625
110.799	-158	96.6154	-164.7	6.70036
110.828	-158	96.6447	-164.714	6.71448
110.857	-157	96.674	-164.729	7.72858
110.886	-156	96.7033	-164.743	8.74267
110.916	-156	96.7326	-164.757	8.75676
110.945	-156	96.7619	-164.771	8.77083
110.974	-157	96.7912	-164.785	7.7849
111.004	-158	96.8205	-164.799	6.79896
111.033	-159	96.8498	-164.813	5.81302
111.062	-161	96.8791	-164.827	3.82707
111.092	-162	96.9084	-164.841	2.84111
111.121	-162	96.9377	-164.855	2.85514
111.15	-160	96.967	-164.869	4.86916
111.179	-159	96.9963	-164.883	5.88317
111.209	-157	97.0256	-164.897	7.89718
111.238	-156	97.055	-164.911	8.91118
111.267	-156	97.0842	-164.925	8.92517
111.297	-156	97.1136	-164.939	8.93915
111.326	-154	97.1429	-164.953	10.9531
111.355	-153	97.1722	-164.967	11.9671
111.385	-152	97.2015	-164.981	12.9811
111.414	-151	97.2308	-164.995	13.995
111.443	-149	97.2601	-165.009	16.009
111.473	-147	97.2894	-165.023	18.0229
111.502	-146	97.3187	-165.037	19.0368
111.531	-146	97.348	-165.051	19.0508
111.56	-144	97.3773	-165.065	21.0647
111.59	-142	97.4066	-165.079	23.0786
111.619	-141	97.4359	-165.092	24.0925
111.648	-138	97.4652	-165.106	27.1064
111.678	-136	97.4945	-165.12	29.1202
111.707	-134	97.5238	-165.134	31.1341
111.736	-132	97.5531	-165.148	33.148
111.766	-133	97.5824	-165.162	32.1618
111.795	-132	97.6117	-165.176	33.1757
111.824	-133	97.641	-165.19	32.1895
111.853	-134	97.6703	-165.203	31.2034
111.883	-135	97.6996	-165.217	30.2172
111.912	-136	97.7289	-165.231	29.231
111.941	-138	97.7582	-165.245	27.2448
111.971	-140	97.7875	-165.259	25.2587
112	-142	97.8169	-165.272	23.2725
112.029	-145	97.8462	-165.286	20.2862
112.059	-148	97.8755	-165.3	17.3
112.088	-150	97.9048	-165.314	15.3138
112.117	-152	97.9341	-165.328	13.3276
112.147	-155	97.9634	-165.341	10.3413
112.176	-156	97.9927	-165.355	9.35509
112.205	-156	98.022	-165.369	9.36884
112.234	-156	98.0513	-165.383	9.38257
112.264	-158	98.0806	-165.396	7.39631
112.293	-159	98.1099	-165.41	6.41003
112.322	-160	98.1392	-165.424	5.42374
112.352	-160	98.1685	-165.437	5.43745
112.381	-159	98.1978	-165.451	6.45115
112.41	-158	98.2271	-165.465	7.46485
112.44	-156	98.2564	-165.479	9.47853
112.469	-154	98.2857	-165.492	11.4922
112.498	-153	98.315	-165.506	12.5059
112.527	-151	98.3443	-165.52	14.5195
112.557	-151	98.3736	-165.533	14.5332
112.586	-151	98.4029	-165.547	14.5468
112.615	-152	98.4322	-165.56	13.5605
112.645	-153	98.4615	-165.574	12.5741
112.674	-153	98.4908	-165.588	12.5877
112.703	-154	98.5202	-165.601	11.6014
112.733	-155	98.5495	-165.615	10.615
112.762	-157	98.5787	-165.629	8.62858
112.791	-159	98.6081	-165.642	6.64218
112.821	-161	98.6374	-165.656	4.65576
112.85	-162	98.6667	-165.669	3.66935
112.879	-163	98.696	-165.683	2.68292
112.908	-163	98.7253	-165.696	2.69648
112.938	-163	98.7546	-165.71	2.71005
112.967	-162	98.7839	-165.724	3.72359
112.996	-161	98.8132	-165.737	4.73714
113.026	-160	98.8425	-165.751	5.75068
113.055	-159	98.8718	-165.764	6.76421
113.084	-160	98.9011	-165.778	5.77773
113.114	-161	98.9304	-165.791	4.79124
113.143	-161	98.9597	-165.805	4.80475
113.172	-161	98.989	-165.818	4.81825
113.201	-161	99.0183	-165.832	4.83174
113.231	-161	99.0476	-165.845	4.84522
113.26	-162	99.0769	-165.859	3.8587
113.289	-162	99.1062	-165.872	3.87217
113.319	-162	99.1355	-165.886	3.88563
113.348	-162	99.1648	-165.899	3.89909
113.377	-162	99.1941	-165.913	3.91254
113.407	-160	99.2234	-165.926	5.92598
113.436	-160	99.2528	-165.939	5.93941
113.465	-159	99.282	-165.953	6.95284
113.495	-157	99.3114	-165.966	8.96626
113.524	-154	99.3407	-165.98	11.9797
113.553	-152	99.37	-165.993	13.9931
113.582	-151	99.3993	-166.006	15.0065
113.612	-149	99.4286	-166.02	17.0199
113.641	-146	99.4579	-166.033	20.0332
113.67	-146	99.4872	-166.047	20.0466
113.7	-147	99.5165	-166.06	19.06
113.729	-150	99.5458	-166.073	16.0733
113.758	-153	99.5751	-166.087	13.0867
113.788	-155	99.6044	-166.1	11.1
113.817	-156	99.6337	-166.113	10.1134
113.846	-157	99.663	-166.127	9.12671
113.875	-160	99.6923	-166.14	6.14004
113.905	-161	99.7216	-166.153	5.15336
113.934	-161	99.7509	-166.167	5.16667
113.963	-162	99.7802	-166.18	4.17997
113.993	-161	99.8095	-166.193	5.19326
114.022	-162	99.8388	-166.207	4.20655
114.051	-163	99.8681	-166.22	3.21983
114.081	-163	99.8974	-166.233	3.23311
114.11	-162	99.9267	-166.246	4.24637
114.139	-161	99.956	-166.26	5.25963
114.168	-161	99.9853	-166.273	5.27289
114.198	-163	100.015	-166.286	3.28613
114.227	-164	100.044	-166.299	2.29937
114.256	-163	100.073	-166.313	3.3126
114.286	-162	100.103	-166.326	4.32582
114.315	-162	100.132	-166.339	4.33904
114.344	-164	100.161	-166.352	2.35225
114.374	-165	100.19	-166.365	1.36545
114.403	-165	100.22	-166.379	1.37865
114.432	-165	100.249	-166.392	1.39183
114.462	-163	100.278	-166.405	3.40502
114.491	-161	100.308	-166.418	5.41819
114.52	-160	100.337	-166.431	6.43136
114.549	-159	100.366	-166.445	7.44452
114.579	-159	100.396	-166.458	7.45767
114.608	-158	100.425	-166.471	8.47081
114.637	-156	100.454	-166.484	10.484
114.667	-154	100.484	-166.497	12.4971
114.696	-153	100.513	-166.51	13.5102
114.725	-153	100.542	-166.523	13.5233
114.755	-153	100.571	-166.536	13.5364
114.784	-153	100.601	-166.55	13.5495
114.813	-154	100.63	-166.563	12.5626
114.842	-153	100.659	-166.576	13.5757
114.872	-152	100.689	-166.589	14.5888
114.901	-152	100.718	-166.602	14.6019
114.93	-153	100.747	-166.615	13.6149
114.96	-154	100.777	-166.628	12.628
114.989	-154	100.806	-166.641	12.6411
115.018	-155	100.835	-166.654	11.6541
115.048	-156	100.864	-166.667	10.6671
115.077	-155	100.894	-166.68	11.6802
115.106	-155	100.923	-166.693	11.6932
115.136	-155	100.952	-166.706	11.7062
115.165	-156	100.982	-166.719	10.7192
115.194	-156	101.011	-166.732	10.7322
115.223	-155	101.04	-166.745	11.7452
115.253	-154	101.07	-166.758	12.7582
115.282	-151	101.099	-166.771	15.7712
115.311	-150	101.128	-166.784	16.7842
115.341	-149	101.158	-166.797	17.7972
115.37	-148	101.187	-166.81	18.8101
115.399	-149	101.216	-166.823	17.8231
115.429	-149	101.245	-166.836	17.836
115.458	-149	101.275	-166.849	17.849
115.487	-149	101.304	-166.862	17.8619
115.516	-150	101.333	-166.875	16.8748
115.546	-151	101.363	-166.888	15.8878
115.575	-152	101.392	-166.901	14.9007
115.604	-154	101.421	-166.914	12.9136
115.634	-155	101.451	-166.926	11.9265
115.663	-155	101.48	-166.939	11.9394
115.692	-155	101.509	-166.952	11.9523
115.722	-157	101.538	-166.965	9.96514
115.751	-158	101.568	-166.978	8.97802
115.78	-156	101.597	-166.991	10.9909
115.81	-154	101.626	-167.004	13.0037
115.839	-152	101.656	-167.017	15.0166
115.868	-150	101.685	-167.029	17.0294
115.897	-149	101.714	-167.042	18.0423
115.927	-147	101.744	-167.055	20.0551
115.956	-145	101.773	-167.068	22.0679
115.985	-145	101.802	-167.081	22.0808
116.015	-147	101.832	-167.094	20.0936
116.044	-149	101.861	-167.106	18.1064
116.073	-151	101.89	-167.119	16.1192
116.103	-153	101.919	-167.132	14.132
116.132	-154	101.949	-167.145	13.1448
116.161	-154	101.978	-167.158	13.1575
116.19	-153	102.007	-167.17	14.1703
116.22	-151	102.037	-167.183	16.1831
116.249	-150	102.066	-167.196	17.1958
116.278	-149	102.095	-167.209	18.2086
116.308	-148	102.125	-167.221	19.2213
116.337	-147	102.154	-167.234	20.2341
116.366	-146	102.183	-167.247	21.2468
116.396	-143	102.212	-167.26	24.2595
116.425	-142	102.242	-167.272	25.2722
116.454	-140	102.271	-167.285	27.2849
116.484	-140	102.3	-167.298	27.2976
116.513	-139	102.33	-167.31	28.3103
116.542	-139	102.359	-167.323	28.323
116.571	-138	102.388	-167.336	29.3357
116.601	-138	102.418	-167.348	29.3484
116.63	-140	102.447	-167.361	27.3611
116.659	-141	102.476	-167.374	26.3737
116.689	-141	102.505	-167.386	26.3864
116.718	-141	102.535	-167.399	26.399
116.747	-140	102.564	-167.412	27.4117
116.777	-139	102.593	-167.424	28.4243
116.806	-136	102.623	-167.437	31.4369
116.835	-135	102.652	-167.45	32.4496
116.864	-135	102.681	-167.462	32.4622
116.894	-136	102.711	-167.475	31.4748
116.923	-137	102.74	-167.487	30.4874
116.952	-140	102.769	-167.5	27.5
116.982	-143	102.799	-167.513	24.5126
117.011	-148	102.828	-167.525	19.5252
117.04	-150	102.857	-167.538	17.5377
117.07	-152	102.886	-167.55	15.5503
117.099	-152	102.916	-167.563	15.5629
117.128	-152	102.945	-167.575	15.5754
117.158	-152	102.974	-167.588	15.588
117.187	-153	103.004	-167.601	14.6005
117.216	-155	103.033	-167.613	12.6131
117.245	-157	103.062	-167.626	10.6256
117.275	-157	103.092	-167.638	10.6381
117.304	-158	103.121	-167.651	9.65062
117.333	-159	103.15	-167.663	8.66313
117.363	-158	103.179	-167.676	9.67564
117.392	-157	103.209	-167.688	10.6881
117.421	-159	103.238	-167.701	8.70063
117.451	-160	103.267	-167.713	7.71311
117.48	-160	103.297	-167.726	7.72559
117.509	-160	103.326	-167.738	7.73806
117.538	-159	103.355	-167.751	8.75052
117.568	-157	103.385	-167.763	10.763
117.597	-156	103.414	-167.775	11.7754
117.626	-156	103.443	-167.788	11.7879
117.656	-156	103.473	-167.8	11.8003
117.685	-156	103.502	-167.813	11.8127
117.714	-155	103.531	-167.825	12.8252
117.744	-154	103.56	-167.838	13.8376
117.773	-155	103.59	-167.85	12.85
117.802	-155	103.619	-167.862	12.8624
117.832	-156	103.648	-167.875	11.8748
117.861	-157	103.678	-167.887	10.8872
117.89	-158	103.707	-167.9	9.89959
117.919	-159	103.736	-167.912	8.91197
117.949	-160	103.766	-167.924	7.92435
117.978	-160	103.795	-167.937	7.93671
118.007	-160	103.824	-167.949	7.94908
118.037	-160	103.853	-167.961	7.96143
118.066	-159	103.883	-167.974	8.97377
118.095	-160	103.912	-167.986	7.98612
118.125	-162	103.941	-167.998	5.99845
118.154	-165	103.971	-168.011	3.01078
118.183	-169	104	-168.023	-0.976897
118.212	-171	104.029	-168.035	-2.96458
118.242	-171	104.059	-168.048	-2.95227
118.271	-170	104.088	-168.06	-1.93997
118.3	-169	104.117	-168.072	-0.927672
118.33	-167	104.147	-168.085	1.08462
118.359	-164	104.176	-168.097	4.0969
118.388	-162	104.205	-168.109	6.10918
118.418	-160	104.234	-168.121	8.12145
118.447	-159	104.264	-168.134	9.13371
118.476	-158	104.293	-168.146	10.146
118.505	-157	104.322	-168.158	11.1582
118.535	-157	104.352	-168.17	11.1705
118.564	-157	104.381	-168.183	11.1827
118.593	-157	104.41	-168.195	11.1949
118.623	-156	104.44	-168.207	12.2072
118.652	-156	104.469	-168.219	12.2194
118.681	-156	104.498	-168.232	12.2316
118.711	-157	104.527	-168.244	11.2438
118.74	-157	104.557	-168.256	11.256
118.769	-158	104.586	-168.268	10.2682
118.799	-158	104.615	-168.28	10.2804
118.828	-159	104.645	-168.293	9.29257
118.857	-159	104.674	-168.305	9.30474
118.886	-157	104.703	-168.317	11.3169
118.916	-155	104.733	-168.329	13.3291
118.945	-154	104.762	-168.341	14.3412
118.974	-152	104.791	-168.353	16.3534
119.004	-150	104.821	-168.366	18.3655
119.033	-148	104.85	-168.378	20.3777
119.062	-144	104.879	-168.39	24.3898
119.092	-143	104.908	-168.402	25.4019
119.121	-141	104.938	-168.414	27.414
119.15	-141	104.967	-168.426	27.4262
119.179	-141	104.996	-168.438	27.4383
119.209	-141	105.026	-168.45	27.4504
119.238	-143	105.055	-168.462	25.4625
119.267	-145	105.084	-168.475	23.4745
119.297	-146	105.114	-168.487	22.4866
119.326	-145	105.143	-168.499	23.4987
119.355	-145	105.172	-168.511	23.5108
119.385	-145	105.201	-168.523	23.5228
119.414	-144	105.231	-168.535	24.5349
119.443	-142	105.26	-168.547	26.5469
119.473	-140	105.289	-168.559	28.559
119.502	-138	105.319	-168.571	30.571
119.531	-136	105.348	-168.583	32.5831
119.56	-136	105.377	-168.595	32.5951
119.59	-136	105.407	-168.607	32.6071
119.619	-137	105.436	-168.619	31.6191
119.648	-136	105.465	-168.631	32.6311
119.678	-135	105.495	-168.643	33.6431
119.707	-136	105.524	-168.655	32.6551
119.736	-136	105.553	-168.667	32.6671
119.766	-137	105.582	-168.679	31.6791
119.795	-138	105.612	-168.691	30.6911
119.824	-139	105.641	-168.703	29.703
119.853	-138	105.67	-168.715	30.715
119.883	-136	105.7	-168.727	32.7269
119.912	-134	105.729	-168.739	34.7389
119.941	-133	105.758	-168.751	35.7508
119.971	-131	105.788	-168.763	37.7628
120	-131	105.817	-168.775	37.7747
